"id_cliente","provincia","edad","antiguedad_meses","canal_adquisicion","tipo_poliza","prima_mensual_usd","siniestros_reclamados","score_satisfaccion","churn","Total_Primas_Provincia","Porcentaje_Aporte_Cliente","Ranking_Costo_Provincia","en_riesgo_critico","cartera_vencida_usd","rango_edad"
"EC-11153","Pichincha",26,34,"Asesor Directo","Familiar Estándar",140.17,0,2,"Si",59669.67,0.234909963470554,139,0,0,"18-30 Jóvenes"
"EC-11154","Guayas",45,18,"Banca Seguros","Individual Premium",73.24,3,4,"Si",53241.88,0.137560882523307,346,0,0,"31-55 Adultos"
"EC-11155","Guayas",68,23,"Banca Seguros","Corporativo Empresarial",136.44,0,3,"Si",53241.88,0.256264429430366,147,0,0,"56+ Adultos Mayores"
"EC-11156","Azuay",42,29,"Asesor Directo","Familiar Estándar",85.74,0,3,"Si",16510.84,0.519295202424589,99,0,0,"31-55 Adultos"
"EC-11157","Pichincha",19,33,"Asesor Directo","Individual Premium",25.47,0,5,"Si",59669.67,0.0426850022800528,554,0,0,"18-30 Jóvenes"
"EC-11158","Guayas",37,34,"Banca Seguros","Corporativo Empresarial",23.77,2,3,"Si",53241.88,0.0446453055376707,499,0,0,"31-55 Adultos"
"EC-11159","Pichincha",58,28,"Broker Digital","Individual Premium",138.42,0,4,"Si",59669.67,0.231977150200428,144,0,0,"56+ Adultos Mayores"
"EC-11160","Pichincha",37,14,"Banca Seguros","Familiar Estándar",123.81,0,4,"Si",59669.67,0.207492349128125,203,0,0,"31-55 Adultos"
"EC-11161","Azuay",48,58,"Asesor Directo","Familiar Estándar",84.14,1,2,"No",16510.84,0.509604599160309,100,0,0,"31-55 Adultos"
"EC-11162","Azuay",45,42,"Banca Seguros","Corporativo Empresarial",116.4,0,4,"No",16510.84,0.704991387476349,70,0,0,"31-55 Adultos"
"EC-11163","Tungurahua",26,12,"Banca Seguros","Familiar Estándar",26.89,2,3,"Si",6921.02,0.388526546665087,63,0,0,"18-30 Jóvenes"
"EC-11164","Guayas",66,59,"Banca Seguros","Corporativo Empresarial",123.02,0,4,"No",53241.88,0.231058707919405,180,0,0,"56+ Adultos Mayores"
"EC-11165","Guayas",19,37,"Banca Seguros","Familiar Estándar",25.51,0,5,"No",53241.88,0.0479134095189727,492,0,0,"18-30 Jóvenes"
"EC-11166","Azuay",24,54,"Asesor Directo","Familiar Estándar",164.35,0,3,"No",16510.84,0.995406654052731,17,0,0,"18-30 Jóvenes"
"EC-11167","Pichincha",51,24,"Banca Seguros","Individual Premium",38.91,2,2,"No",59669.67,0.0652090081946154,514,1,38.91,"31-55 Adultos"
"EC-11168","Tungurahua",58,26,"Banca Seguros","Corporativo Empresarial",158.36,0,4,"No",6921.02,2.28810204276248,14,0,0,"56+ Adultos Mayores"
"EC-11169","Guayas",39,31,"Banca Seguros","Individual Premium",170.01,2,3,"Si",53241.88,0.319316297621346,36,0,0,"31-55 Adultos"
"EC-11170","Guayas",20,19,"Banca Seguros","Individual Premium",75.76,1,3,"Si",53241.88,0.142293998634158,337,0,0,"18-30 Jóvenes"
"EC-11171","Guayas",33,55,"Banca Seguros","Corporativo Empresarial",145.99,1,5,"No",53241.88,0.274201436913948,124,0,0,"31-55 Adultos"
"EC-11172","Pichincha",40,29,"Banca Seguros","Familiar Estándar",172.26,2,5,"No",59669.67,0.288689379378166,29,0,0,"31-55 Adultos"
"EC-11173","Guayas",51,52,"Banca Seguros","Individual Premium",84.26,0,5,"No",53241.88,0.158258874404886,314,0,0,"31-55 Adultos"
"EC-11174","Guayas",28,2,"Broker Digital","Familiar Estándar",126.02,0,3,"Si",53241.88,0.236693369956132,174,0,0,"18-30 Jóvenes"
"EC-11175","Pichincha",39,4,"Banca Seguros","Individual Premium",144.28,1,5,"Si",59669.67,0.241797884922105,121,0,0,"31-55 Adultos"
"EC-11176","Pichincha",42,44,"Banca Seguros","Corporativo Empresarial",33.16,0,3,"Si",59669.67,0.0555726217356322,527,0,0,"31-55 Adultos"
"EC-11177","Guayas",58,49,"Broker Digital","Familiar Estándar",93.8,0,2,"No",53241.88,0.176177099681679,280,0,0,"56+ Adultos Mayores"
"EC-11178","Pichincha",30,55,"Banca Seguros","Familiar Estándar",100.2,0,3,"No",59669.67,0.167924508380891,292,0,0,"18-30 Jóvenes"
"EC-11179","Guayas",57,52,"Banca Seguros","Familiar Estándar",16.79,0,4,"No",53241.88,0.0315353251988848,520,0,0,"56+ Adultos Mayores"
"EC-11180","Pichincha",47,25,"Banca Seguros","Familiar Estándar",47.9,2,1,"Si",59669.67,0.0802752889365736,487,1,47.9,"31-55 Adultos"
"EC-11181","Guayas",19,6,"Asesor Directo","Individual Premium",121.54,0,3,"No",53241.88,0.228278941314619,185,0,0,"18-30 Jóvenes"
"EC-11182","Guayas",22,32,"Broker Digital","Corporativo Empresarial",151.61,1,3,"Si",53241.88,0.284757037129418,96,0,0,"18-30 Jóvenes"
"EC-11183","Pichincha",49,29,"Asesor Directo","Corporativo Empresarial",111.84,0,4,"No",59669.67,0.187431906360468,254,0,0,"31-55 Adultos"
"EC-11184","Azuay",58,25,"Asesor Directo","Individual Premium",169.97,0,2,"Si",16510.84,1.02944489801851,13,0,0,"56+ Adultos Mayores"
"EC-11185","Pichincha",54,12,"Asesor Directo","Corporativo Empresarial",135.45,0,3,"Si",59669.67,0.226999747107701,157,0,0,"31-55 Adultos"
"EC-11186","Guayas",27,31,"Banca Seguros","Familiar Estándar",179.36,2,3,"Si",53241.88,0.336877660969147,2,0,0,"18-30 Jóvenes"
"EC-11187","Guayas",47,1,"Banca Seguros","Familiar Estándar",55.87,3,5,"Si",53241.88,0.104936189330655,397,0,0,"31-55 Adultos"
"EC-11188","Pichincha",44,3,"Asesor Directo","Individual Premium",54.68,0,4,"Si",59669.67,0.0916378454916878,464,0,0,"31-55 Adultos"
"EC-11189","Guayas",32,37,"Asesor Directo","Familiar Estándar",146.39,0,3,"No",53241.88,0.274952725185512,120,0,0,"31-55 Adultos"
"EC-11190","Guayas",48,34,"Banca Seguros","Familiar Estándar",48.36,0,4,"Si",53241.88,0.090830752032047,422,0,0,"31-55 Adultos"
"EC-11191","Guayas",21,54,"Asesor Directo","Familiar Estándar",79.33,0,4,"No",53241.88,0.148999246457864,326,0,0,"18-30 Jóvenes"
"EC-11192","Pichincha",43,47,"Asesor Directo","Familiar Estándar",168.16,1,4,"Si",59669.67,0.281818216859587,37,0,0,"31-55 Adultos"
"EC-11193","Pichincha",60,38,"Banca Seguros","Corporativo Empresarial",58.44,0,5,"No",59669.67,0.0979392042892143,455,0,0,"56+ Adultos Mayores"
"EC-11194","Guayas",21,48,"Broker Digital","Individual Premium",57.98,0,4,"No",53241.88,0.108899234963153,391,0,0,"18-30 Jóvenes"
"EC-11195","Guayas",67,47,"Broker Digital","Individual Premium",33.55,0,2,"Si",53241.88,0.0630143037774023,463,0,0,"56+ Adultos Mayores"
"EC-11196","Pichincha",48,19,"Asesor Directo","Individual Premium",134.7,0,4,"Si",59669.67,0.225742827134791,162,0,0,"31-55 Adultos"
"EC-11197","Azuay",45,1,"Banca Seguros","Individual Premium",125.64,2,2,"Si",16510.84,0.760954621327564,60,1,125.64,"31-55 Adultos"
"EC-11198","Pichincha",33,45,"Asesor Directo","Individual Premium",38.53,1,3,"Si",59669.67,0.064572168741674,516,0,0,"31-55 Adultos"
"EC-11199","Guayas",42,34,"Banca Seguros","Corporativo Empresarial",34.03,0,3,"No",53241.88,0.0639158497032787,459,0,0,"31-55 Adultos"
"EC-11200","Azuay",64,27,"Banca Seguros","Familiar Estándar",37.62,1,3,"Si",16510.84,0.227850309251377,142,0,0,"56+ Adultos Mayores"
"EC-11201","Pichincha",22,25,"Banca Seguros","Individual Premium",62.94,0,1,"Si",59669.67,0.105480724126679,433,0,0,"18-30 Jóvenes"
"EC-11202","Guayas",22,30,"Asesor Directo","Familiar Estándar",163.4,0,1,"Si",53241.88,0.306901258933757,65,0,0,"18-30 Jóvenes"
"EC-11203","Pichincha",65,34,"Broker Digital","Corporativo Empresarial",175.88,0,3,"Si",59669.67,0.294756113114083,17,0,0,"56+ Adultos Mayores"
"EC-11204","Guayas",65,57,"Banca Seguros","Corporativo Empresarial",116.36,0,3,"Si",53241.88,0.21854975819787,202,0,0,"56+ Adultos Mayores"
"EC-11205","Azuay",27,17,"Broker Digital","Familiar Estándar",30.19,2,5,"Si",16510.84,0.182849570342878,149,0,0,"18-30 Jóvenes"
"EC-11206","Guayas",65,4,"Asesor Directo","Familiar Estándar",56.31,1,2,"Si",53241.88,0.105762606429375,396,0,0,"56+ Adultos Mayores"
"EC-11207","Guayas",20,31,"Banca Seguros","Individual Premium",99.65,0,4,"Si",53241.88,0.187164690653298,256,0,0,"18-30 Jóvenes"
"EC-11208","Pichincha",50,42,"Banca Seguros","Familiar Estándar",22.65,0,1,"Si",59669.67,0.037958983181908,567,0,0,"31-55 Adultos"
"EC-11209","Pichincha",60,11,"Banca Seguros","Individual Premium",143.2,0,2,"No",59669.67,0.239987920161114,126,0,0,"56+ Adultos Mayores"
"EC-11210","Guayas",52,29,"Asesor Directo","Individual Premium",17.89,0,2,"Si",53241.88,0.0336013679456849,517,0,0,"31-55 Adultos"
"EC-11211","Guayas",24,51,"Banca Seguros","Individual Premium",132.19,0,5,"No",53241.88,0.248281991545002,159,0,0,"18-30 Jóvenes"
"EC-11212","Pichincha",69,28,"Banca Seguros","Familiar Estándar",60.81,0,3,"No",59669.67,0.101911071403613,441,0,0,"56+ Adultos Mayores"
"EC-11213","Pichincha",22,10,"Banca Seguros","Corporativo Empresarial",63.82,0,3,"Si",59669.67,0.106955510228228,429,0,0,"18-30 Jóvenes"
"EC-11214","Pichincha",60,49,"Broker Digital","Corporativo Empresarial",23.48,0,4,"No",59669.67,0.039349974618596,562,0,0,"56+ Adultos Mayores"
"EC-11215","Pichincha",60,55,"Broker Digital","Individual Premium",112.63,2,1,"Si",59669.67,0.188755862065267,250,1,112.63,"56+ Adultos Mayores"
"EC-11216","Pichincha",37,44,"Banca Seguros","Familiar Estándar",132.15,3,4,"Si",59669.67,0.221469299226894,174,0,0,"31-55 Adultos"
"EC-11217","Manabí",44,47,"Banca Seguros","Individual Premium",96.82,0,4,"No",11778.96,0.821974096185062,63,0,0,"31-55 Adultos"
"EC-11218","Azuay",60,38,"Asesor Directo","Individual Premium",144.78,0,4,"No",16510.84,0.87687846287651,39,0,0,"56+ Adultos Mayores"
"EC-11219","Pichincha",70,5,"Banca Seguros","Corporativo Empresarial",87.46,0,4,"Si",59669.67,0.146573627774378,336,0,0,"56+ Adultos Mayores"
"EC-11220","Guayas",50,41,"Banca Seguros","Corporativo Empresarial",101.48,1,4,"Si",53241.88,0.190601834495702,251,0,0,"31-55 Adultos"
"EC-11221","Pichincha",60,19,"Banca Seguros","Familiar Estándar",107.15,0,3,"No",59669.67,0.179571966796532,270,0,0,"56+ Adultos Mayores"
"EC-11222","Pichincha",65,14,"Asesor Directo","Familiar Estándar",99.51,0,3,"No",59669.67,0.166768142005813,297,0,0,"56+ Adultos Mayores"
"EC-11223","Pichincha",64,8,"Banca Seguros","Familiar Estándar",24.23,0,4,"Si",59669.67,0.0406068945915069,559,0,0,"56+ Adultos Mayores"
"EC-11224","Tungurahua",46,4,"Banca Seguros","Familiar Estándar",79.95,0,5,"No",6921.02,1.15517654912137,42,0,0,"31-55 Adultos"
"EC-11225","Pichincha",45,60,"Banca Seguros","Familiar Estándar",175.61,0,4,"No",59669.67,0.294303621923835,22,0,0,"31-55 Adultos"
"EC-11226","Guayas",29,8,"Broker Digital","Familiar Estándar",102.4,0,4,"Si",53241.88,0.192329797520298,250,0,0,"18-30 Jóvenes"
"EC-11227","Tungurahua",21,27,"Asesor Directo","Individual Premium",146.52,0,3,"No",6921.02,2.11702899283632,21,0,0,"18-30 Jóvenes"
"EC-11228","Pichincha",19,34,"Banca Seguros","Individual Premium",147.68,3,4,"Si",59669.67,0.247495922132635,112,0,0,"18-30 Jóvenes"
"EC-11229","Guayas",23,4,"Banca Seguros","Familiar Estándar",153.58,1,2,"Si",53241.88,0.288457131866869,90,0,0,"18-30 Jóvenes"
"EC-11230","Pichincha",68,55,"Banca Seguros","Familiar Estándar",20.36,1,5,"No",59669.67,0.0341211875312868,576,0,0,"56+ Adultos Mayores"
"EC-11231","Manabí",44,42,"Broker Digital","Familiar Estándar",135.71,0,4,"Si",11778.96,1.15213906830484,32,0,0,"31-55 Adultos"
"EC-11232","Guayas",42,20,"Broker Digital","Familiar Estándar",61.27,1,5,"Si",53241.88,0.115078580996764,383,0,0,"31-55 Adultos"
"EC-11233","Guayas",31,36,"Broker Digital","Familiar Estándar",168.69,0,5,"No",53241.88,0.316837046325186,44,0,0,"31-55 Adultos"
"EC-11234","Pichincha",44,58,"Asesor Directo","Familiar Estándar",22.64,0,3,"Si",59669.67,0.0379422242489359,568,0,0,"31-55 Adultos"
"EC-11235","Pichincha",34,29,"Asesor Directo","Individual Premium",74.36,2,2,"No",59669.67,0.124619425580869,384,1,74.36,"31-55 Adultos"
"EC-11236","Guayas",53,1,"Broker Digital","Familiar Estándar",143.24,2,3,"Si",53241.88,0.269036330046948,130,0,0,"31-55 Adultos"
"EC-11237","Azuay",22,50,"Asesor Directo","Individual Premium",76.98,0,1,"No",16510.84,0.466239149552658,110,0,0,"18-30 Jóvenes"
"EC-11238","Guayas",57,23,"Asesor Directo","Familiar Estándar",75.28,0,4,"Si",53241.88,0.141392452708282,340,0,0,"56+ Adultos Mayores"
"EC-11239","Pichincha",35,19,"Asesor Directo","Familiar Estándar",83.52,1,3,"No",59669.67,0.139970608183353,349,0,0,"31-55 Adultos"
"EC-11240","Azuay",44,48,"Banca Seguros","Familiar Estándar",166.08,2,2,"No",16510.84,1.00588461883223,15,1,166.08,"31-55 Adultos"
"EC-11241","Manabí",27,45,"Banca Seguros","Corporativo Empresarial",156.69,4,3,"Si",11778.96,1.33025326514395,15,0,0,"18-30 Jóvenes"
"EC-11242","Pichincha",49,58,"Broker Digital","Corporativo Empresarial",143.38,0,3,"No",59669.67,0.240289580954612,125,0,0,"31-55 Adultos"
"EC-11243","Pichincha",67,46,"Banca Seguros","Individual Premium",133.16,3,4,"No",59669.67,0.22316195145708,169,0,0,"56+ Adultos Mayores"
"EC-11244","Pichincha",33,13,"Asesor Directo","Individual Premium",169.53,0,3,"Si",59669.67,0.284114190676771,34,0,0,"31-55 Adultos"
"EC-11245","Pichincha",48,10,"Asesor Directo","Individual Premium",97.96,1,3,"No",59669.67,0.164170507395131,299,0,0,"31-55 Adultos"
"EC-11246","Guayas",60,16,"Broker Digital","Familiar Estándar",136.19,2,4,"Si",53241.88,0.255794874260638,148,0,0,"56+ Adultos Mayores"
"EC-11247","Guayas",54,23,"Banca Seguros","Familiar Estándar",119.77,1,5,"No",53241.88,0.22495449071295,189,0,0,"31-55 Adultos"
"EC-11248","Guayas",68,47,"Banca Seguros","Individual Premium",126.66,4,3,"Si",53241.88,0.237895431190634,172,0,0,"56+ Adultos Mayores"
"EC-11249","Pichincha",33,17,"Banca Seguros","Corporativo Empresarial",151.89,0,3,"No",59669.67,0.254551432913907,99,0,0,"31-55 Adultos"
"EC-11250","Manabí",56,37,"Banca Seguros","Individual Premium",52.62,0,3,"No",11778.96,0.446728743454431,95,0,0,"56+ Adultos Mayores"
"EC-11251","Guayas",31,39,"Banca Seguros","Individual Premium",30.47,0,4,"No",53241.88,0.0572293840863621,473,0,0,"31-55 Adultos"
"EC-11252","Guayas",55,27,"Banca Seguros","Individual Premium",117.73,0,2,"No",53241.88,0.221122920527975,196,0,0,"31-55 Adultos"
"EC-11253","Manabí",69,5,"Banca Seguros","Individual Premium",33.69,0,3,"No",11778.96,0.286018460033823,106,0,0,"56+ Adultos Mayores"
"EC-11254","Guayas",47,7,"Banca Seguros","Corporativo Empresarial",60.3,0,4,"No",53241.88,0.113256706938222,386,0,0,"31-55 Adultos"
"EC-11255","Pichincha",68,10,"Banca Seguros","Individual Premium",32.91,0,3,"No",59669.67,0.0551536484113286,530,0,0,"56+ Adultos Mayores"
"EC-11256","Guayas",55,14,"Banca Seguros","Individual Premium",88.17,1,4,"No",53241.88,0.165602717259421,300,0,0,"31-55 Adultos"
"EC-11257","Pichincha",30,19,"Asesor Directo","Familiar Estándar",158.77,0,3,"Si",59669.67,0.266081578798743,77,0,0,"18-30 Jóvenes"
"EC-11258","Pichincha",26,8,"Banca Seguros","Familiar Estándar",125.88,0,5,"Si",59669.67,0.210961448253359,194,0,0,"18-30 Jóvenes"
"EC-11259","Guayas",44,35,"Asesor Directo","Familiar Estándar",178,0,4,"No",53241.88,0.33432328084583,9,0,0,"31-55 Adultos"
"EC-11260","Pichincha",56,25,"Broker Digital","Familiar Estándar",178.12,0,5,"No",59669.67,0.298510114099843,9,0,0,"56+ Adultos Mayores"
"EC-11261","Tungurahua",64,32,"Broker Digital","Corporativo Empresarial",82.98,1,3,"Si",6921.02,1.19895622321565,41,0,0,"56+ Adultos Mayores"
"EC-11262","Pichincha",44,12,"Banca Seguros","Individual Premium",41.16,0,5,"No",59669.67,0.068979768113348,509,0,0,"31-55 Adultos"
"EC-11263","Pichincha",22,17,"Banca Seguros","Familiar Estándar",50,0,4,"No",59669.67,0.0837946648607241,481,0,0,"18-30 Jóvenes"
"EC-11264","Guayas",41,53,"Banca Seguros","Corporativo Empresarial",16.26,0,3,"No",53241.88,0.0305398682390629,522,0,0,"31-55 Adultos"
"EC-11265","Guayas",41,19,"Banca Seguros","Familiar Estándar",147.24,3,4,"Si",53241.88,0.276549212762585,117,0,0,"31-55 Adultos"
"EC-11266","Guayas",56,8,"Asesor Directo","Familiar Estándar",29.51,0,3,"No",53241.88,0.0554262922346093,477,0,0,"56+ Adultos Mayores"
"EC-11267","Tungurahua",55,58,"Broker Digital","Individual Premium",26.05,0,3,"Si",6921.02,0.376389607312217,64,0,0,"31-55 Adultos"
"EC-11268","Pichincha",57,22,"Asesor Directo","Familiar Estándar",160.69,1,3,"Si",59669.67,0.269299293929395,71,0,0,"56+ Adultos Mayores"
"EC-11269","Pichincha",18,21,"Broker Digital","Individual Premium",59.96,0,1,"Si",59669.67,0.10048656210098,448,0,0,"18-30 Jóvenes"
"EC-11270","Guayas",67,37,"Banca Seguros","Individual Premium",138.41,2,3,"Si",53241.88,0.259964524167817,141,0,0,"56+ Adultos Mayores"
"EC-11271","Guayas",55,4,"Banca Seguros","Familiar Estándar",172.93,0,2,"No",53241.88,0.324800702003761,21,0,0,"31-55 Adultos"
"EC-11272","Pichincha",28,48,"Broker Digital","Corporativo Empresarial",174.83,1,3,"Si",59669.67,0.292996425152008,23,0,0,"18-30 Jóvenes"
"EC-11273","Guayas",56,34,"Asesor Directo","Corporativo Empresarial",44.35,3,5,"No",53241.88,0.0832990871096212,432,0,0,"56+ Adultos Mayores"
"EC-11274","Azuay",70,56,"Banca Seguros","Familiar Estándar",146.03,0,3,"No",16510.84,0.884449246676729,36,0,0,"56+ Adultos Mayores"
"EC-11275","Azuay",63,13,"Banca Seguros","Corporativo Empresarial",63.84,1,4,"No",16510.84,0.38665507024476,120,0,0,"56+ Adultos Mayores"
"EC-11276","Guayas",66,59,"Banca Seguros","Familiar Estándar",65.27,1,2,"No",53241.88,0.122591463712401,372,0,0,"56+ Adultos Mayores"
"EC-11277","Pichincha",69,10,"Banca Seguros","Individual Premium",27.06,1,3,"Si",59669.67,0.0453496726226239,548,0,0,"56+ Adultos Mayores"
"EC-11278","Pichincha",42,53,"Broker Digital","Individual Premium",128.52,0,2,"Si",59669.67,0.215385806558005,185,0,0,"31-55 Adultos"
"EC-11279","Pichincha",57,10,"Asesor Directo","Corporativo Empresarial",124.82,2,5,"No",59669.67,0.209185001358312,197,0,0,"56+ Adultos Mayores"
"EC-11280","Guayas",44,50,"Banca Seguros","Familiar Estándar",172.91,0,3,"No",53241.88,0.324763137590183,22,0,0,"31-55 Adultos"
"EC-11281","Guayas",49,40,"Banca Seguros","Familiar Estándar",49.85,3,4,"No",53241.88,0.0936293008436216,419,0,0,"31-55 Adultos"
"EC-11282","Pichincha",39,56,"Banca Seguros","Familiar Estándar",161.97,0,2,"No",59669.67,0.27144443734983,68,0,0,"31-55 Adultos"
"EC-11283","Pichincha",69,56,"Asesor Directo","Individual Premium",102.22,1,3,"No",59669.67,0.171309812841264,283,0,0,"56+ Adultos Mayores"
"EC-11284","Manabí",65,51,"Asesor Directo","Individual Premium",86.56,0,4,"No",11778.96,0.734869631953925,71,0,0,"56+ Adultos Mayores"
"EC-11285","Guayas",69,49,"Broker Digital","Corporativo Empresarial",162.16,2,2,"Si",53241.88,0.304572265291909,71,1,162.16,"56+ Adultos Mayores"
"EC-11286","Pichincha",19,60,"Broker Digital","Individual Premium",141.23,1,4,"Si",59669.67,0.236686410365601,134,0,0,"18-30 Jóvenes"
"EC-11287","Guayas",57,17,"Banca Seguros","Familiar Estándar",174.02,2,4,"Si",53241.88,0.326847962543772,18,0,0,"56+ Adultos Mayores"
"EC-11288","Pichincha",49,52,"Banca Seguros","Individual Premium",66.87,1,2,"No",59669.67,0.112066984784732,412,0,0,"31-55 Adultos"
"EC-11289","Azuay",30,47,"Broker Digital","Individual Premium",148.44,1,4,"No",16510.84,0.89904571784355,34,0,0,"18-30 Jóvenes"
"EC-11290","Pichincha",46,15,"Asesor Directo","Individual Premium",45.53,1,3,"No",59669.67,0.0763034218221753,498,0,0,"31-55 Adultos"
"EC-11291","Azuay",65,56,"Banca Seguros","Familiar Estándar",110,0,3,"Si",16510.84,0.66622897441923,75,0,0,"56+ Adultos Mayores"
"EC-11292","Pichincha",58,1,"Banca Seguros","Individual Premium",118.78,3,4,"No",59669.67,0.199062605843136,228,0,0,"56+ Adultos Mayores"
"EC-11293","Guayas",47,39,"Broker Digital","Individual Premium",123.42,2,4,"No",53241.88,0.231809996190968,179,0,0,"31-55 Adultos"
"EC-11294","Guayas",24,40,"Banca Seguros","Corporativo Empresarial",99.51,0,4,"No",53241.88,0.18690173975825,257,0,0,"18-30 Jóvenes"
"EC-11295","Tungurahua",35,51,"Asesor Directo","Corporativo Empresarial",57.39,0,3,"No",6921.02,0.829213035072865,50,0,0,"31-55 Adultos"
"EC-11296","Pichincha",68,4,"Broker Digital","Familiar Estándar",66.05,0,3,"No",59669.67,0.110692752281016,418,0,0,"56+ Adultos Mayores"
"EC-11297","Guayas",34,45,"Asesor Directo","Familiar Estándar",21.57,1,5,"No",53241.88,0.0405132200440706,502,0,0,"31-55 Adultos"
"EC-11298","Pichincha",70,21,"Asesor Directo","Individual Premium",76.29,0,4,"No",59669.67,0.127853899644493,376,0,0,"56+ Adultos Mayores"
"EC-11299","Pichincha",50,2,"Asesor Directo","Individual Premium",26.15,0,5,"No",59669.67,0.0438246097221587,551,0,0,"31-55 Adultos"
"EC-11300","Guayas",28,12,"Banca Seguros","Individual Premium",59.26,1,2,"Si",53241.88,0.111303357432157,389,0,0,"18-30 Jóvenes"
"EC-11301","Pichincha",42,60,"Banca Seguros","Familiar Estándar",80.48,0,2,"No",59669.67,0.134875892559821,360,0,0,"31-55 Adultos"
"EC-11302","Guayas",44,3,"Asesor Directo","Familiar Estándar",163.33,0,2,"No",53241.88,0.306769783486233,66,0,0,"31-55 Adultos"
"EC-11303","Guayas",32,9,"Asesor Directo","Familiar Estándar",113.37,0,5,"No",53241.88,0.212933878367931,215,0,0,"31-55 Adultos"
"EC-11304","Guayas",20,12,"Asesor Directo","Individual Premium",51.37,3,3,"Si",53241.88,0.0964841962755635,413,0,0,"18-30 Jóvenes"
"EC-11305","Azuay",66,1,"Banca Seguros","Individual Premium",55.51,0,3,"No",16510.84,0.336203367000104,127,0,0,"56+ Adultos Mayores"
"EC-11306","Pichincha",42,21,"Banca Seguros","Individual Premium",122.04,1,4,"Si",59669.67,0.204526017992055,210,0,0,"31-55 Adultos"
"EC-11307","Pichincha",33,19,"Banca Seguros","Individual Premium",145.02,0,3,"No",59669.67,0.243038045962044,119,0,0,"31-55 Adultos"
"EC-11308","Guayas",24,1,"Broker Digital","Corporativo Empresarial",32.5,0,4,"Si",53241.88,0.0610421720645477,468,0,0,"18-30 Jóvenes"
"EC-11309","Manabí",64,28,"Broker Digital","Familiar Estándar",145.2,0,3,"No",11778.96,1.23270645286171,22,0,0,"56+ Adultos Mayores"
"EC-11310","Manabí",34,9,"Banca Seguros","Corporativo Empresarial",127.32,3,4,"Si",11778.96,1.08091036899692,42,0,0,"31-55 Adultos"
"EC-11311","Guayas",23,23,"Banca Seguros","Individual Premium",97.4,0,2,"No",53241.88,0.182938694125752,267,0,0,"18-30 Jóvenes"
"EC-11312","Pichincha",42,16,"Broker Digital","Familiar Estándar",117.18,0,5,"No",59669.67,0.196381176567593,236,0,0,"31-55 Adultos"
"EC-11313","Pichincha",57,41,"Asesor Directo","Familiar Estándar",153.77,0,5,"No",59669.67,0.257702112312671,90,0,0,"56+ Adultos Mayores"
"EC-11314","Tungurahua",28,49,"Asesor Directo","Individual Premium",147.91,0,3,"Si",6921.02,2.13711273771785,19,0,0,"18-30 Jóvenes"
"EC-11315","Pichincha",46,41,"Broker Digital","Individual Premium",134.4,0,3,"Si",59669.67,0.225240059145626,164,0,0,"31-55 Adultos"
"EC-11316","Azuay",36,13,"Asesor Directo","Corporativo Empresarial",141.16,0,5,"No",16510.84,0.854953472991077,44,0,0,"31-55 Adultos"
"EC-11317","Manabí",47,31,"Banca Seguros","Familiar Estándar",164.83,0,1,"Si",11778.96,1.3993595359862,8,0,0,"31-55 Adultos"
"EC-11318","Pichincha",41,17,"Banca Seguros","Familiar Estándar",51.28,0,2,"Si",59669.67,0.0859398082811586,473,0,0,"31-55 Adultos"
"EC-11319","Guayas",55,42,"Banca Seguros","Familiar Estándar",176.34,0,1,"Si",53241.88,0.331205434518841,13,0,0,"31-55 Adultos"
"EC-11320","Pichincha",55,10,"Banca Seguros","Individual Premium",29.58,0,4,"No",59669.67,0.0495729237316043,542,0,0,"31-55 Adultos"
"EC-11321","Guayas",25,46,"Banca Seguros","Individual Premium",35.81,0,4,"No",53241.88,0.067259082511737,455,0,0,"18-30 Jóvenes"
"EC-11322","Pichincha",70,39,"Banca Seguros","Familiar Estándar",123.88,0,4,"No",59669.67,0.20760966165893,202,0,0,"56+ Adultos Mayores"
"EC-11323","Pichincha",30,56,"Asesor Directo","Familiar Estándar",141.85,0,3,"No",59669.67,0.237725464209874,129,0,0,"18-30 Jóvenes"
"EC-11324","Guayas",51,6,"Broker Digital","Familiar Estándar",15.97,0,3,"No",53241.88,0.0299951842421793,524,0,0,"31-55 Adultos"
"EC-11325","Azuay",54,19,"Banca Seguros","Familiar Estándar",69.65,0,3,"No",16510.84,0.421844073348176,115,0,0,"31-55 Adultos"
"EC-11326","Pichincha",63,39,"Broker Digital","Individual Premium",123.38,0,3,"No",59669.67,0.206771715010323,205,0,0,"56+ Adultos Mayores"
"EC-11327","Pichincha",42,53,"Broker Digital","Familiar Estándar",130.2,0,3,"No",59669.67,0.218201307297325,179,0,0,"31-55 Adultos"
"EC-11328","Pichincha",43,44,"Banca Seguros","Corporativo Empresarial",74.35,0,3,"No",59669.67,0.124602666647897,385,0,0,"31-55 Adultos"
"EC-11329","Azuay",48,16,"Broker Digital","Corporativo Empresarial",88.2,0,4,"Si",16510.84,0.534194504943419,96,0,0,"31-55 Adultos"
"EC-11330","Guayas",31,17,"Banca Seguros","Familiar Estándar",126.22,3,4,"Si",53241.88,0.237069014091914,173,0,0,"31-55 Adultos"
"EC-11331","Pichincha",34,51,"Broker Digital","Familiar Estándar",23.75,0,5,"No",59669.67,0.0398024658088439,560,0,0,"31-55 Adultos"
